t,took
2023-11-29 12:00:00,1705.1616342067719
2023-11-30 00:00:00,1266.8144385814667
2023-11-30 12:00:00,1290.323137998581
2023-12-01 00:00:00,1203.4914610385895
2023-12-01 12:00:00,1201.6513912677765
2023-12-02 00:00:00,1174.4574871063232
2023-12-02 12:00:00,1156.7353003025055
2023-12-03 00:00:00,1178.7333598136902
2023-12-03 12:00:00,1157.435073375702
2023-12-04 00:00:00,1193.557763338089
2023-12-04 12:00:00,1294.0389058589935
2023-12-05 00:00:00,1350.3119597434998
2023-12-05 12:00:00,1336.5481469631195
2023-12-06 00:00:00,1354.9345462322235
2023-12-06 12:00:00,1556.557265996933
2023-12-07 00:00:00,1299.0337579250336
2023-12-07 12:00:00,1614.8844084739685
2023-12-08 00:00:00,1382.782811164856
2023-12-08 12:00:00,1244.8142561912537
2023-12-09 00:00:00,1254.0703637599945
2023-12-09 12:00:00,1224.6383244991302
2023-12-10 00:00:00,1218.342310667038
2023-12-10 12:00:00,1162.1977369785309
2023-12-11 00:00:00,1212.7667498588562
2023-12-11 12:00:00,1454.6293473243713
2023-12-12 00:00:00,1306.6927390098572
2023-12-12 12:00:00,1475.9334847927094
2023-12-13 00:00:00,1253.443438053131
2023-12-13 12:00:00,1457.2192540168762
2023-12-14 00:00:00,1251.5473520755768
2023-12-14 12:00:00,1520.9559998512268
2023-12-15 00:00:00,1321.9844312667847
2023-12-15 12:00:00,1320.3365461826324
2023-12-16 00:00:00,1208.0318758487701
2023-12-16 12:00:00,1186.2792942523956
2023-12-17 00:00:00,1213.32985830307
2023-12-17 12:00:00,1189.096345424652
2023-12-18 00:00:00,1222.7806882858276
2023-12-18 12:00:00,1319.6494576931
2023-12-19 00:00:00,1325.802788734436
2023-12-19 12:00:00,1339.6684212684631
2023-12-20 00:00:00,1220.077888250351
2023-12-20 12:00:00,1325.1235208511353
2023-12-21 00:00:00,1209.0186495780945
2023-12-21 12:00:00,1290.9178366661072
2023-12-22 00:00:00,1210.0672357082367
2023-12-22 12:00:00,1381.6189279556274
2023-12-23 00:00:00,1211.984367609024
2023-12-23 12:00:00,1241.5208613872528
2023-12-24 00:00:00,1209.4286015033722
2023-12-24 12:00:00,1238.6165840625763
2023-12-25 00:00:00,1221.5583229064941
2023-12-25 12:00:00,1147.1157929897308
2023-12-26 00:00:00,1184.748797416687
2023-12-26 12:00:00,1192.206575870514
2023-12-27 00:00:00,1208.893210887909
2023-12-27 12:00:00,1318.2664003372192
2023-12-28 00:00:00,1237.4020252227783
2023-12-28 12:00:00,1322.2695870399475
2023-12-29 00:00:00,1349.0567276477814
2023-12-29 12:00:00,1381.0482263565063
2023-12-30 00:00:00,1353.1346440315247
2023-12-30 12:00:00,1491.503814458847
2023-12-31 00:00:00,1459.8999214172363
2023-12-31 12:00:00,1582.9453933238983
